Link,Sector,Prime Award Type,Prime Funding Agency,Prime Funding Office,Prime Parent Funding Office,Prime Contracting Agency,Prime Parent Contracting Agency,Prime Contracting Agency,Prime Parent Contracting Office,Prime Contracting Office,Prime Contracting Office Address 1,Prime Contracting Office Address 2,Prime Contracting Office City,Prime Contracting Office State,Prime Contracting Office Zip,Prime Contracting Office Phone,Prime Contracting Office Fax,Prime Contracting Office URL,Prime Contracting Office Organization Score,Solicitation ID,Contract ID,Task Order ID,Award Number,Prime Award Date,Prime Response Date,Prime Start Date,Prime End Date,Prime Awarded Value,Prime Awardee Name,Industry,Sub Industry,Prime Place Of Performance Address 1,Prime Place Of Performance Address 2,Prime Place Of Performance City,Prime Place Of Performance State,Prime Place Of Performance Zip,Prime Place Of Performance Country,NAICS,PSC,NIGP,Prime Set Aside,Contract Vehicle,Prime Pricing Type,Extent Competed,Prime Contacts,Prime Awardee Parent Name,Prime Awardee Name,Prime Awardee Address 1,Prime Awardee Address 2,Prime Awardee City,Prime Awardee State,Prime Awardee Zip,Prime Awardee Phone,Prime Awardee Fax,Prime Awardee URL,Prime Award Description,Subcontractor,Subcontractor Parent,Subcontract Awarded Date,Subcontract Amount,Subcontract ID,Subcontract Description,Subcontract Awardee Contacts
https://analytics.govini.com/details/procurement/8649546340881380815/174552731/,U.S. Federal Agency,DCA Definitive Contract,The National Aeronautics and Space Administration (NASA),NASA - Ames Research Center,NASA Centers,The National Aeronautics and Space Administration (NASA),,The National Aeronautics and Space Administration (NASA),NASA Centers,NASA - Ames Research Center, ,,Mountain View,CA,94035,,,http://www.nasa.gov/centers/ames/home/index.html,86,,,,NNA15AB05C,10/31/2014,,11/01/2014,10/31/2017,61823.25,Science Applications International Corporation,Construction & Maintenance,"Architecture, Engineering and Design",1710 SAIC DR,,Mountain View,CA,94035,United States,(541330) Engineering Services,(AJ41) R&D- GENERAL SCIENCE/TECHNOLOGY: ENGINEERING (BASIC RESEARCH),,,,COST PLUS AWARD FEE,FULL AND OPEN COMPETITION,,SAIC Inc.,Science Applications International Corporation,,,,,,,,http://www.saic.com/,,"BAY SYSTEMS CONSULTING, INC.",Bay Systems Consulting,12/01/2013,106269.0,P010132058,"Bay Systems will provide engineering and technical support and to perform activities in support of planning, preparing, conducting and concluding simulation test events and other projects for NASA Ames Research Center.		&#xD;",
https://analytics.govini.com/details/procurement/8649546340881380815/174552731/,U.S. Federal Agency,DCA Definitive Contract,The National Aeronautics and Space Administration (NASA),NASA - Ames Research Center,NASA Centers,The National Aeronautics and Space Administration (NASA),,The National Aeronautics and Space Administration (NASA),NASA Centers,NASA - Ames Research Center, ,,Mountain View,CA,94035,,,http://www.nasa.gov/centers/ames/home/index.html,86,,,,NNA15AB05C,10/31/2014,,11/01/2014,10/31/2017,61823.25,Science Applications International Corporation,Construction & Maintenance,"Architecture, Engineering and Design",1710 SAIC DR,,Mountain View,CA,94035,United States,(541330) Engineering Services,(AJ41) R&D- GENERAL SCIENCE/TECHNOLOGY: ENGINEERING (BASIC RESEARCH),,,,COST PLUS AWARD FEE,FULL AND OPEN COMPETITION,,SAIC Inc.,Science Applications International Corporation,,,,,,,,http://www.saic.com/,,"BAY SYSTEMS CONSULTING, INC.",Bay Systems Consulting,12/01/2013,185621.8,P010132058,"Bay Systems will provide engineering and technical support and to perform activities in support of planning, preparing, conducting and concluding simulation test events and other projects for NASA Ames Research Center.&#xD;&#xD;",
https://analytics.govini.com/details/procurement/456704444188498391/256117427/,U.S. Federal Agency,DO Delivery Order,US Department of the Navy,US Department of the Navy,US Department of Defense (DOD),US Department of the Navy,,US Department of the Navy,US Department of Defense (DOD),US Department of the Navy,1200 Navy Pentagon ,,Washington,DC,20350,,,http://www.navy.mil/,96,N6134011R0001,N6134012D5104,6,,06/24/2015,,06/22/2015,06/25/2018,11205525.0,,Construction & Maintenance,Manufacturing,4908 TAMPA W BLVD,,Tampa,FL,33634,United States,(333319) Other Commercial and Service Industry Machinery Manufacturing,(6910) TRAINING AIDS,,,,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,,,,,,,,,,,,,"JF Taylor, Inc.","JF Taylor, Inc",04/20/2016,3083098.0,PJJ15-0010,CMT,
https://analytics.govini.com/details/procurement/8649546340881380815/174552731/,U.S. Federal Agency,DCA Definitive Contract,The National Aeronautics and Space Administration (NASA),NASA - Ames Research Center,NASA Centers,The National Aeronautics and Space Administration (NASA),,The National Aeronautics and Space Administration (NASA),NASA Centers,NASA - Ames Research Center, ,,Mountain View,CA,94035,,,http://www.nasa.gov/centers/ames/home/index.html,86,,,,NNA15AB05C,10/31/2014,,11/01/2014,10/31/2017,61823.25,Science Applications International Corporation,Construction & Maintenance,"Architecture, Engineering and Design",1710 SAIC DR,,Mountain View,CA,94035,United States,(541330) Engineering Services,(AJ41) R&D- GENERAL SCIENCE/TECHNOLOGY: ENGINEERING (BASIC RESEARCH),,,,COST PLUS AWARD FEE,FULL AND OPEN COMPETITION,,SAIC Inc.,Science Applications International Corporation,,,,,,,,http://www.saic.com/,,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.","General Atomics, Inc.",08/31/2015,88713.0,P010212971,"GA-ASI is providing research support to an ongoing collaboration between GA-ASI, SAIC and NASA by conducting data feed testing and cockpit display integration testing, as well as supporting an assessment of the Exelis air traffic management system.&#xD;&#xD;",
https://analytics.govini.com/details/procurement/8649546340881380815/174552731/,U.S. Federal Agency,DCA Definitive Contract,The National Aeronautics and Space Administration (NASA),NASA - Ames Research Center,NASA Centers,The National Aeronautics and Space Administration (NASA),,The National Aeronautics and Space Administration (NASA),NASA Centers,NASA - Ames Research Center, ,,Mountain View,CA,94035,,,http://www.nasa.gov/centers/ames/home/index.html,86,,,,NNA15AB05C,10/31/2014,,11/01/2014,10/31/2017,61823.25,Science Applications International Corporation,Construction & Maintenance,"Architecture, Engineering and Design",1710 SAIC DR,,Mountain View,CA,94035,United States,(541330) Engineering Services,(AJ41) R&D- GENERAL SCIENCE/TECHNOLOGY: ENGINEERING (BASIC RESEARCH),,,,COST PLUS AWARD FEE,FULL AND OPEN COMPETITION,,SAIC Inc.,Science Applications International Corporation,,,,,,,,http://www.saic.com/,,OPTIMAL SYNTHESIS INC.,OPTIMAL SYNTHESIS INC.,01/04/2013,29033.8,P010133139,"OSI will provide engineering and technical support and to perform activities in support of planning, preparing, conducting and concluding simulation test events and other projects for NASA Ames Research Center&#xD;&#xD;",
https://analytics.govini.com/details/procurement/8649546340881380815/174552731/,U.S. Federal Agency,DCA Definitive Contract,The National Aeronautics and Space Administration (NASA),NASA - Ames Research Center,NASA Centers,The National Aeronautics and Space Administration (NASA),,The National Aeronautics and Space Administration (NASA),NASA Centers,NASA - Ames Research Center, ,,Mountain View,CA,94035,,,http://www.nasa.gov/centers/ames/home/index.html,86,,,,NNA15AB05C,10/31/2014,,11/01/2014,10/31/2017,61823.25,Science Applications International Corporation,Construction & Maintenance,"Architecture, Engineering and Design",1710 SAIC DR,,Mountain View,CA,94035,United States,(541330) Engineering Services,(AJ41) R&D- GENERAL SCIENCE/TECHNOLOGY: ENGINEERING (BASIC RESEARCH),,,,COST PLUS AWARD FEE,FULL AND OPEN COMPETITION,,SAIC Inc.,Science Applications International Corporation,,,,,,,,http://www.saic.com/,,"NEW DIRECTIONS TECHNOLOGIES, I","NEW DIRECTIONS TECHNOLOGIES, I",01/11/2013,38350.0,P010132060,"New Direction Tech will provide engineering and technical support and to perform activities in support of planning, preparing, conducting and concluding simulation test events and other projects for NASA Ames Research Center.&#xD;&#xD;",
https://analytics.govini.com/details/procurement/8649546340881380815/174552731/,U.S. Federal Agency,DCA Definitive Contract,The National Aeronautics and Space Administration (NASA),NASA - Ames Research Center,NASA Centers,The National Aeronautics and Space Administration (NASA),,The National Aeronautics and Space Administration (NASA),NASA Centers,NASA - Ames Research Center, ,,Mountain View,CA,94035,,,http://www.nasa.gov/centers/ames/home/index.html,86,,,,NNA15AB05C,10/31/2014,,11/01/2014,10/31/2017,61823.25,Science Applications International Corporation,Construction & Maintenance,"Architecture, Engineering and Design",1710 SAIC DR,,Mountain View,CA,94035,United States,(541330) Engineering Services,(AJ41) R&D- GENERAL SCIENCE/TECHNOLOGY: ENGINEERING (BASIC RESEARCH),,,,COST PLUS AWARD FEE,FULL AND OPEN COMPETITION,,SAIC Inc.,Science Applications International Corporation,,,,,,,,http://www.saic.com/,,"SYMVIONICS, INC",Symvionics Inc.,01/03/2013,68500.0,P010132065,Symvionics will conduct corrective maintenance on SimLabs mechanical and other hardware systems as required. &#xD;&#xD;,
https://analytics.govini.com/details/procurement/8649546340881380815/174552731/,U.S. Federal Agency,DCA Definitive Contract,The National Aeronautics and Space Administration (NASA),NASA - Ames Research Center,NASA Centers,The National Aeronautics and Space Administration (NASA),,The National Aeronautics and Space Administration (NASA),NASA Centers,NASA - Ames Research Center, ,,Mountain View,CA,94035,,,http://www.nasa.gov/centers/ames/home/index.html,86,,,,NNA15AB05C,10/31/2014,,11/01/2014,10/31/2017,61823.25,Science Applications International Corporation,Construction & Maintenance,"Architecture, Engineering and Design",1710 SAIC DR,,Mountain View,CA,94035,United States,(541330) Engineering Services,(AJ41) R&D- GENERAL SCIENCE/TECHNOLOGY: ENGINEERING (BASIC RESEARCH),,,,COST PLUS AWARD FEE,FULL AND OPEN COMPETITION,,SAIC Inc.,Science Applications International Corporation,,,,,,,,http://www.saic.com/,,"NEW DIRECTIONS TECHNOLOGIES, I","NEW DIRECTIONS TECHNOLOGIES, I",01/11/2013,18000.0,P010132060,"New Direction Tech will provide engineering and technical support and to perform activities in support of planning, preparing, conducting and concluding simulation test events and other projects for NASA Ames Research Center.&#xD;&#xD;",
https://analytics.govini.com/details/procurement/6452218544770624180/130188240/,U.S. Federal Agency,DCA Definitive Contract,US Department of the Air Force,US Department of the Air Force,US Department of Defense (DOD),US Department of the Air Force,,US Department of the Air Force,"Air Combat Command (ACC) (includes HQ, 633 CONS, 405 AEW)",Acquisition and Management and Integration Center (AMIC), ,,Hampton,VA,23665,,,http://www.acc.af.mil/library/programmanagementsquadron/,92,FA489013R0001,,,FA489013C0104,07/31/2013,,07/31/2013,09/30/2018,76386.0,CAE USA INC.,Governance & Education,Educational Services,4908 TAMPA WEST BLVD,,Holloman Air Force Base,NM,88330,United States,(611512) Flight Training,(U009) EDUCATION/TRAINING- GENERAL,,,,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,,BAE Systems plc,CAE USA INC.,4908 TAMPA WEST BLVD,,Tampa,FL,33634,,,www.cae.com/,BD0035,CAE USA INC.,BAE Systems plc,01/12/2015,1396704.04,PGS14-0056 C/O 2,TRAINING SERVICES ,
https://analytics.govini.com/details/procurement/6452218544770624180/130188240/,U.S. Federal Agency,DCA Definitive Contract,US Department of the Air Force,US Department of the Air Force,US Department of Defense (DOD),US Department of the Air Force,,US Department of the Air Force,"Air Combat Command (ACC) (includes HQ, 633 CONS, 405 AEW)",Acquisition and Management and Integration Center (AMIC), ,,Hampton,VA,23665,,,http://www.acc.af.mil/library/programmanagementsquadron/,92,FA489013R0001,,,FA489013C0104,07/31/2013,,07/31/2013,09/30/2018,76386.0,CAE USA INC.,Governance & Education,Educational Services,4908 TAMPA WEST BLVD,,Holloman Air Force Base,NM,88330,United States,(611512) Flight Training,(U009) EDUCATION/TRAINING- GENERAL,,,,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,,BAE Systems plc,CAE USA INC.,4908 TAMPA WEST BLVD,,Tampa,FL,33634,,,www.cae.com/,BD0035,"ALPHA-OMEGA CHANGE ENGINEERING, INC.","ALPHA-OMEGA CHANGE ENGINEERING, INC.",11/20/2014,689352.02,PGS14-0056 C/O 1,TRAINING SERVICES ,
https://analytics.govini.com/details/procurement/6452218544770624180/130188240/,U.S. Federal Agency,DCA Definitive Contract,US Department of the Air Force,US Department of the Air Force,US Department of Defense (DOD),US Department of the Air Force,,US Department of the Air Force,"Air Combat Command (ACC) (includes HQ, 633 CONS, 405 AEW)",Acquisition and Management and Integration Center (AMIC), ,,Hampton,VA,23665,,,http://www.acc.af.mil/library/programmanagementsquadron/,92,FA489013R0001,,,FA489013C0104,07/31/2013,,07/31/2013,09/30/2018,76386.0,CAE USA INC.,Governance & Education,Educational Services,4908 TAMPA WEST BLVD,,Holloman Air Force Base,NM,88330,United States,(611512) Flight Training,(U009) EDUCATION/TRAINING- GENERAL,,,,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,,BAE Systems plc,CAE USA INC.,4908 TAMPA WEST BLVD,,Tampa,FL,33634,,,www.cae.com/,BD0035,CAE USA INC.,BAE Systems plc,06/19/2014,4046012.0,PGS13-0054 Chg 9,TRAINING SERVICES ,
https://analytics.govini.com/details/procurement/2427982159624184421/203672944/,U.S. Federal Agency,,US Department of the Air Force,Acquisition and Management and Integration Center (AMIC),"Air Combat Command (ACC) (includes HQ, 633 CONS, 405 AEW)",US Department of the Air Force,,US Department of the Air Force,"Air Combat Command (ACC) (includes HQ, 633 CONS, 405 AEW)",Acquisition and Management and Integration Center (AMIC), ,,Hampton,VA,23665,,,http://www.acc.af.mil/library/programmanagementsquadron/,92,FA4890-13-C-0104,,,FA489013C0104,07/30/2013,,,,,,Governance & Education,Educational Services, ,,Hampton,VA,23665,United States,(611512) Flight Training,(U) EDUCATION/TRAINING,,,,,,,,,,,,,,,,,,ADVANCED ACOUSTIC CONCEPTS LLC,"Finmeccanica North America, Inc.",12/12/2013,1063138.0,PKR12-0022,NAVY WEAPON SYSTEM ACOUSTIC STIMULATOR ,
https://analytics.govini.com/details/procurement/6452218544770624180/130188240/,U.S. Federal Agency,DCA Definitive Contract,US Department of the Air Force,US Department of the Air Force,US Department of Defense (DOD),US Department of the Air Force,,US Department of the Air Force,"Air Combat Command (ACC) (includes HQ, 633 CONS, 405 AEW)",Acquisition and Management and Integration Center (AMIC), ,,Hampton,VA,23665,,,http://www.acc.af.mil/library/programmanagementsquadron/,92,FA489013R0001,,,FA489013C0104,07/31/2013,,07/31/2013,09/30/2018,76386.0,CAE USA INC.,Governance & Education,Educational Services,4908 TAMPA WEST BLVD,,Holloman Air Force Base,NM,88330,United States,(611512) Flight Training,(U009) EDUCATION/TRAINING- GENERAL,,,,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,,BAE Systems plc,CAE USA INC.,4908 TAMPA WEST BLVD,,Tampa,FL,33634,,,www.cae.com/,,CAE USA INC.,BAE Systems plc,06/19/2014,4046012.0,PGS13-0054 Chg 9,TRAINING SERVICES ,
https://analytics.govini.com/details/procurement/2427982159624184421/203672944/,U.S. Federal Agency,,US Department of the Air Force,Acquisition and Management and Integration Center (AMIC),"Air Combat Command (ACC) (includes HQ, 633 CONS, 405 AEW)",US Department of the Air Force,,US Department of the Air Force,"Air Combat Command (ACC) (includes HQ, 633 CONS, 405 AEW)",Acquisition and Management and Integration Center (AMIC), ,,Hampton,VA,23665,,,http://www.acc.af.mil/library/programmanagementsquadron/,92,FA4890-13-C-0104,,,FA489013C0104,07/30/2013,,,,,,Governance & Education,Educational Services, ,,Hampton,VA,23665,United States,(611512) Flight Training,(U) EDUCATION/TRAINING,,,,,,,,,,,,,,,,,,CAE USA INC.,BAE Systems plc,10/28/2014,349175.01,PGS14-0056,TRAINING SERVICES ,
https://analytics.govini.com/details/procurement/2427982159624184421/203672944/,U.S. Federal Agency,,US Department of the Air Force,Acquisition and Management and Integration Center (AMIC),"Air Combat Command (ACC) (includes HQ, 633 CONS, 405 AEW)",US Department of the Air Force,,US Department of the Air Force,"Air Combat Command (ACC) (includes HQ, 633 CONS, 405 AEW)",Acquisition and Management and Integration Center (AMIC), ,,Hampton,VA,23665,,,http://www.acc.af.mil/library/programmanagementsquadron/,92,FA4890-13-C-0104,,,FA489013C0104,07/30/2013,,,,,,Governance & Education,Educational Services, ,,Hampton,VA,23665,United States,(611512) Flight Training,(U) EDUCATION/TRAINING,,,,,,,,,,,,,,,,,,"ALPHA-OMEGA CHANGE ENGINEERING, INC.","ALPHA-OMEGA CHANGE ENGINEERING, INC.",02/20/2015,2095056.06,PGS14-0056 C/O 3,TRAINING SERVICES,
https://analytics.govini.com/details/procurement/1405455456570568287/29506880/,U.S. Federal Agency,,The National Aeronautics and Space Administration (NASA),NASA - Ames Research Center,NASA Centers,The National Aeronautics and Space Administration (NASA),,The National Aeronautics and Space Administration (NASA),NASA Centers,NASA - Ames Research Center, ,,Mountain View,CA,94035,,,http://www.nasa.gov/centers/ames/home/index.html,86,NNA10345000R,,,NNA13AA07C,11/01/2012,,,,,Science Applications International Corporation (SAIC),Construction & Maintenance,"Architecture, Engineering and Design", ,,Mountain View,CA,94035,United States,(541330) Engineering Services,(A) RESEARCH AND DEVELOPMENT,,,,,,,SAIC Inc.,Science Applications International Corporation (SAIC),"1710 SAIC DR, McLean",,Mc Lean,VA,22102,,,http://www.saic.com/,Maintenance and Infrastructure Support and Simulation and Engineering Services,RGB SPECTRUM,RGB SPECTRUM,11/19/2013,36948.0,P010200984-0,Linx 3400 prime chassis ,
https://analytics.govini.com/details/procurement/1405455456570568287/29506880/,U.S. Federal Agency,,The National Aeronautics and Space Administration (NASA),NASA - Ames Research Center,NASA Centers,The National Aeronautics and Space Administration (NASA),,The National Aeronautics and Space Administration (NASA),NASA Centers,NASA - Ames Research Center, ,,Mountain View,CA,94035,,,http://www.nasa.gov/centers/ames/home/index.html,86,NNA10345000R,,,NNA13AA07C,11/01/2012,,,,,Science Applications International Corporation (SAIC),Construction & Maintenance,"Architecture, Engineering and Design", ,,Mountain View,CA,94035,United States,(541330) Engineering Services,(A) RESEARCH AND DEVELOPMENT,,,,,,,SAIC Inc.,Science Applications International Corporation (SAIC),"1710 SAIC DR, McLean",,Mc Lean,VA,22102,,,http://www.saic.com/,Technical Services for Aerospace Systems Modeling and Simulation for the NASA Ames Simulation,CAE INC,CAE INC,01/16/2014,976353.0,P010202179-0,SimLabs B747 Upgrade Services ,
https://analytics.govini.com/details/procurement/1405455456570568287/29506880/,U.S. Federal Agency,,The National Aeronautics and Space Administration (NASA),NASA - Ames Research Center,NASA Centers,The National Aeronautics and Space Administration (NASA),,The National Aeronautics and Space Administration (NASA),NASA Centers,NASA - Ames Research Center, ,,Mountain View,CA,94035,,,http://www.nasa.gov/centers/ames/home/index.html,86,NNA10345000R,,,NNA13AA07C,11/01/2012,,,,,Science Applications International Corporation (SAIC),Construction & Maintenance,"Architecture, Engineering and Design", ,,Mountain View,CA,94035,United States,(541330) Engineering Services,(A) RESEARCH AND DEVELOPMENT,,,,,,,SAIC Inc.,Science Applications International Corporation (SAIC),"1710 SAIC DR, McLean",,Mc Lean,VA,22102,,,http://www.saic.com/,Maintenance and Infrastructure Support and Simulation and Engineering Services,VIDEO DISPLAY CORPORATION,VIDEO DISPLAY CORPORATION,04/29/2014,63785.0,PO42771-0,To procure Scalable software and Camera items for NASA ,
https://analytics.govini.com/details/procurement/1405455456570568287/29506880/,U.S. Federal Agency,,The National Aeronautics and Space Administration (NASA),NASA - Ames Research Center,NASA Centers,The National Aeronautics and Space Administration (NASA),,The National Aeronautics and Space Administration (NASA),NASA Centers,NASA - Ames Research Center, ,,Mountain View,CA,94035,,,http://www.nasa.gov/centers/ames/home/index.html,86,NNA10345000R,,,NNA13AA07C,11/01/2012,,,,,Science Applications International Corporation (SAIC),Construction & Maintenance,"Architecture, Engineering and Design", ,,Mountain View,CA,94035,United States,(541330) Engineering Services,(A) RESEARCH AND DEVELOPMENT,,,,,,,SAIC Inc.,Science Applications International Corporation (SAIC),"1710 SAIC DR, McLean",,Mc Lean,VA,22102,,,http://www.saic.com/,Maintenance and Infrastructure Support and Simulation and Engineering Services,"NEW DIRECTIONS TECHNOLOGIES, I","NEW DIRECTIONS TECHNOLOGIES, I",11/11/2013,68649.0,P010132060-1,"To provide engineering and technical support and to perform activities in support of planning, preparing, conducting simulation test events and other projects for NASA Ames Research Center. ",
https://analytics.govini.com/details/procurement/1405455456570568287/29506880/,U.S. Federal Agency,,The National Aeronautics and Space Administration (NASA),NASA - Ames Research Center,NASA Centers,The National Aeronautics and Space Administration (NASA),,The National Aeronautics and Space Administration (NASA),NASA Centers,NASA - Ames Research Center, ,,Mountain View,CA,94035,,,http://www.nasa.gov/centers/ames/home/index.html,86,NNA10345000R,,,NNA13AA07C,11/01/2012,,,,,Science Applications International Corporation (SAIC),Construction & Maintenance,"Architecture, Engineering and Design", ,,Mountain View,CA,94035,United States,(541330) Engineering Services,(A) RESEARCH AND DEVELOPMENT,,,,,,,SAIC Inc.,Science Applications International Corporation (SAIC),"1710 SAIC DR, McLean",,Mc Lean,VA,22102,,,http://www.saic.com/,Maintenance and Infrastructure Support and Simulation and Engineering Services,ASG SOLUTIONS CORPORATION,ASG SOLUTIONS CORPORATION,01/14/2014,28000.0,P010132055-1,"American System Group will provide engineering and techncail support and to perform activities in support of planning, preparing, conducting and concluding simulation test events and other projects for NASA Ames Research Center",
https://analytics.govini.com/details/procurement/1405455456570568287/29506880/,U.S. Federal Agency,,The National Aeronautics and Space Administration (NASA),NASA - Ames Research Center,NASA Centers,The National Aeronautics and Space Administration (NASA),,The National Aeronautics and Space Administration (NASA),NASA Centers,NASA - Ames Research Center, ,,Mountain View,CA,94035,,,http://www.nasa.gov/centers/ames/home/index.html,86,NNA10345000R,,,NNA13AA07C,11/01/2012,,,,,Science Applications International Corporation (SAIC),Construction & Maintenance,"Architecture, Engineering and Design", ,,Mountain View,CA,94035,United States,(541330) Engineering Services,(A) RESEARCH AND DEVELOPMENT,,,,,,,SAIC Inc.,Science Applications International Corporation (SAIC),"1710 SAIC DR, McLean",,Mc Lean,VA,22102,,,http://www.saic.com/,Technical Services for Aerospace Systems Modeling and Simulation for the NASA Ames Simulation,"SYMVIONICS, INC",Symvionics Inc.,01/03/2013,92835.0,P010132065-1,To conduct corrective maintenance on SimLabs mechanical and other hardware systems as required.,
https://analytics.govini.com/details/procurement/1405455456570568287/29506880/,U.S. Federal Agency,,The National Aeronautics and Space Administration (NASA),NASA - Ames Research Center,NASA Centers,The National Aeronautics and Space Administration (NASA),,The National Aeronautics and Space Administration (NASA),NASA Centers,NASA - Ames Research Center, ,,Mountain View,CA,94035,,,http://www.nasa.gov/centers/ames/home/index.html,86,NNA10345000R,,,NNA13AA07C,11/01/2012,,,,,Science Applications International Corporation (SAIC),Construction & Maintenance,"Architecture, Engineering and Design", ,,Mountain View,CA,94035,United States,(541330) Engineering Services,(A) RESEARCH AND DEVELOPMENT,,,,,,,SAIC Inc.,Science Applications International Corporation (SAIC),"1710 SAIC DR, McLean",,Mc Lean,VA,22102,,,http://www.saic.com/,Technical Services for Aerospace Systems Modeling and Simulation for the NASA Ames Simulation,"BAY SYSTEMS CONSULTING, INC.",Bay Systems Consulting,12/11/2012,169884.0,P010132058-1,"Bay Systems will provide engineering and technical support and to perform activities in support of planning, preparing, conducting and concluding simulation test events and other projects for NASA Ames Research Center.",
https://analytics.govini.com/details/procurement/1405455456570568287/29506880/,U.S. Federal Agency,,The National Aeronautics and Space Administration (NASA),NASA - Ames Research Center,NASA Centers,The National Aeronautics and Space Administration (NASA),,The National Aeronautics and Space Administration (NASA),NASA Centers,NASA - Ames Research Center, ,,Mountain View,CA,94035,,,http://www.nasa.gov/centers/ames/home/index.html,86,NNA10345000R,,,NNA13AA07C,11/01/2012,,,,,Science Applications International Corporation (SAIC),Construction & Maintenance,"Architecture, Engineering and Design", ,,Mountain View,CA,94035,United States,(541330) Engineering Services,(A) RESEARCH AND DEVELOPMENT,,,,,,,SAIC Inc.,Science Applications International Corporation (SAIC),"1710 SAIC DR, McLean",,Mc Lean,VA,22102,,,http://www.saic.com/,Technical Services for Aerospace Systems Modeling and Simulation for the NASA Ames Simulation,ASG SOLUTIONS CORPORATION,ASG SOLUTIONS CORPORATION,01/14/2013,63979.0,P010132055-1,"To provide engineering and techncail support and to perform activities in support of planning, preparing, conducting and concluding simulation test events and other projects for NASA Ames Research Center",
https://analytics.govini.com/details/procurement/1405455456570568287/29506880/,U.S. Federal Agency,,The National Aeronautics and Space Administration (NASA),NASA - Ames Research Center,NASA Centers,The National Aeronautics and Space Administration (NASA),,The National Aeronautics and Space Administration (NASA),NASA Centers,NASA - Ames Research Center, ,,Mountain View,CA,94035,,,http://www.nasa.gov/centers/ames/home/index.html,86,NNA10345000R,,,NNA13AA07C,11/01/2012,,,,,Science Applications International Corporation (SAIC),Construction & Maintenance,"Architecture, Engineering and Design", ,,Mountain View,CA,94035,United States,(541330) Engineering Services,(A) RESEARCH AND DEVELOPMENT,,,,,,,SAIC Inc.,Science Applications International Corporation (SAIC),"1710 SAIC DR, McLean",,Mc Lean,VA,22102,,,http://www.saic.com/,Technical Services for Aerospace Systems Modeling and Simulation for the NASA Ames Simulation,American Systems Corporation,American Systems Corporation,03/28/2013,5452.55,P010139775-1,"American Systems Corp will provide engineering and technical support and to perform activities in support of planning, preparing, conducting and concluding simulation test events and other projects for NASA Ames Research Center.",
https://analytics.govini.com/details/procurement/1405455456570568287/29506880/,U.S. Federal Agency,,The National Aeronautics and Space Administration (NASA),NASA - Ames Research Center,NASA Centers,The National Aeronautics and Space Administration (NASA),,The National Aeronautics and Space Administration (NASA),NASA Centers,NASA - Ames Research Center, ,,Mountain View,CA,94035,,,http://www.nasa.gov/centers/ames/home/index.html,86,NNA10345000R,,,NNA13AA07C,11/01/2012,,,,,Science Applications International Corporation (SAIC),Construction & Maintenance,"Architecture, Engineering and Design", ,,Mountain View,CA,94035,United States,(541330) Engineering Services,(A) RESEARCH AND DEVELOPMENT,,,,,,,SAIC Inc.,Science Applications International Corporation (SAIC),"1710 SAIC DR, McLean",,Mc Lean,VA,22102,,,http://www.saic.com/,Maintenance and Infrastructure Support and Simulation and Engineering Services,"TDK-LAMBDA AMERICAS, INC.",DENSEI-LAMBDA K.K.,01/28/2013,33519.0,P010136053-0,Various Power equipment to support NASA Simlabs. ,
https://analytics.govini.com/details/procurement/1405455456570568287/29506880/,U.S. Federal Agency,,The National Aeronautics and Space Administration (NASA),NASA - Ames Research Center,NASA Centers,The National Aeronautics and Space Administration (NASA),,The National Aeronautics and Space Administration (NASA),NASA Centers,NASA - Ames Research Center, ,,Mountain View,CA,94035,,,http://www.nasa.gov/centers/ames/home/index.html,86,NNA10345000R,,,NNA13AA07C,11/01/2012,,,,,Science Applications International Corporation (SAIC),Construction & Maintenance,"Architecture, Engineering and Design", ,,Mountain View,CA,94035,United States,(541330) Engineering Services,(A) RESEARCH AND DEVELOPMENT,,,,,,,SAIC Inc.,Science Applications International Corporation (SAIC),"1710 SAIC DR, McLean",,Mc Lean,VA,22102,,,http://www.saic.com/,Maintenance and Infrastructure Support and Simulation and Engineering Services,"NEW DIRECTIONS TECHNOLOGIES, I","NEW DIRECTIONS TECHNOLOGIES, I",01/11/2013,77037.0,P010132060-1,NASA AMES SimLabs II Subcontractor ,
